Left	Right
DOID:2531	mir126
DOID:2531	mir127
DOID:2531	mir128
DOID:2531	mir130a
DOID:2531	mir130b
DOID:2531	mir133b
DOID:2531	mir135a
DOID:2531	mir142
DOID:2531	mir143
DOID:2531	mir144
DOID:2531	mir145
DOID:2531	mir146a
DOID:2531	mir146b
DOID:2531	mir148a
DOID:2531	mir148b
DOID:2531	mir150
DOID:2531	mir151a
DOID:2531	mir154
DOID:2531	mir155
DOID:2531	mir15a
DOID:2531	mir15b
DOID:2531	mir16
DOID:2531	mir17
DOID:2531	mir181a
DOID:2531	mir181b
DOID:2531	mir181c
DOID:2531	mir181d
DOID:2531	mir182
DOID:2531	mir183
DOID:2531	mir187
DOID:2531	mir18a
DOID:2531	mir18b
DOID:2531	mir192
DOID:2531	mir194
DOID:2531	mir195
DOID:2531	mir196a
DOID:2531	mir199a
DOID:2531	mir199b
DOID:2531	mir19a
DOID:2531	mir19b
DOID:2531	mir200a
DOID:2531	mir200b
DOID:2531	mir200c
DOID:2531	mir203
DOID:2531	mir205
DOID:2531	mir206
DOID:2531	mir20a
DOID:2531	mir20b
DOID:2531	mir21
DOID:2531	mir210
DOID:2531	mir212
DOID:2531	mir214
DOID:2531	mir215
DOID:2531	mir218
DOID:2531	mir219
DOID:2531	mir22
DOID:2531	mir221
DOID:2531	mir222
DOID:2531	mir223
DOID:2531	mir224
DOID:2531	mir23a
DOID:2531	mir23b
DOID:2531	mir24
DOID:2531	mir25
DOID:2531	mir26a
DOID:2531	mir26b
DOID:2531	mir27a
DOID:2531	mir27b
DOID:2531	mir299
DOID:2531	mir29a
DOID:2531	mir29b
DOID:2531	mir29c
DOID:2531	mir30a
DOID:2531	mir30b
DOID:2531	mir30c
DOID:2531	mir30e
DOID:2531	mir32
DOID:2531	mir323a
DOID:2531	mir331
DOID:2531	mir335
DOID:2531	mir339
DOID:2531	mir342
DOID:2531	mir34a
DOID:2531	mir34b
DOID:2531	mir34c
DOID:2531	mir378a
DOID:2531	mir382
DOID:2531	mir424
DOID:2531	mir451a
DOID:2531	mir495
DOID:2531	mir499a
DOID:2531	mir9
DOID:2531	mir92a
DOID:2531	mir92b
DOID:2531	mir98
DOID:2531	mir99b
DOID:2531	mir31
DOID:2531	mir184
DOID:2531	mir370
DOID:2531	mir99a
DOID:2531	mir93
DOID:2531	mir433
DOID:2531	mir96
DOID:2531	mir135b
DOID:2531	mir193b
DOID:2531	mir363
DOID:2531	mir539
DOID:2531	mir550a
DOID:2531	mir663a
DOID:2531	mir10a
DOID:2531	mir196b
DOID:2531	mir139
DOID:2531	mir454
DOID:2531	mir575
DOID:2531	mir660
DOID:2531	mir486
DOID:2531	mir518b
DOID:2531	mir615
DOID:2531	mir629
DOID:2531	mir561
DOID:2531	mir337
DOID:2531	mir328
DOID:2531	mir640
DOID:2531	mir650
DOID:2531	mir193a
DOID:2531	mir138
DOID:2531	mir326
DOID:2531	mir410
DOID:2531	mir345
DOID:2531	mir584
DOID:2531	mir708
DOID:2531	mir628
DOID:2531	mir625
DOID:2531	mir485
DOID:2531	mir720
DOID:2531	mir590
DOID:2531	mir671
DOID:2531	mir632
DOID:2531	mir636
DOID:2531	mir711
DOID:2531	mir369
DOID:2531	mir564
DOID:2531	mir3151
DOID:2531	mir451b
DOID:2596	mir106b
DOID:2596	mir1
DOID:2596	mir125b
DOID:2596	mir133a
DOID:2596	mir144
DOID:2596	mir145
DOID:2596	mir155
DOID:2596	mir16
DOID:2596	mir203
DOID:2596	mir205
DOID:2596	mir206
DOID:2596	mir20b
DOID:2596	mir21
DOID:2596	mir24
DOID:2596	mir34a
DOID:2596	mir375
DOID:2596	mir378a
DOID:2596	mir31
DOID:2596	mir93
DOID:2596	mir486
DOID:2596	mir708
DOID:2596	mir422a
DOID:2596	mir487a
DOID:2596	mir384
DOID:2600	mir106b
DOID:2600	mir1
DOID:2600	mir125b
DOID:2600	mir133a
DOID:2600	mir144
DOID:2600	mir145
DOID:2600	mir155
DOID:2600	mir16
DOID:2600	mir203
DOID:2600	mir205
DOID:2600	mir206
DOID:2600	mir20b
DOID:2600	mir21
DOID:2600	mir24
DOID:2600	mir34a
DOID:2600	mir375
DOID:2600	mir378a
DOID:2600	mir31
DOID:2600	mir93
DOID:2600	mir486
DOID:2600	mir708
DOID:2600	mir422a
DOID:2600	mir487a
DOID:2600	mir384
DOID:2621	mir106b
DOID:2621	mir10b
DOID:2621	mir124
DOID:2621	mir128
DOID:2621	mir145
DOID:2621	mir146b
DOID:2621	mir152
DOID:2621	mir15a
DOID:2621	mir17
DOID:2621	mir18a
DOID:2621	mir19a
DOID:2621	mir19b
DOID:2621	mir204
DOID:2621	mir20a
DOID:2621	mir21
DOID:2621	mir210
DOID:2621	mir27b
DOID:2621	mir335
DOID:2621	mir339
DOID:2621	mir340
DOID:2621	mir34a
DOID:2621	mir487b
DOID:2621	mir497
DOID:2621	mir7
DOID:2621	mir9
DOID:2621	mir92a
DOID:2621	mir92b
DOID:2621	mir370
DOID:2621	mir99a
DOID:2621	mir93
DOID:2621	mir10a
DOID:2621	mir137
DOID:2621	mir190a
DOID:2621	mir542
DOID:2621	mir138
DOID:2621	mir410
DOID:2621	mir628
DOID:2621	mir885
DOID:2621	mir190b
DOID:263	let7a
DOID:263	let7b
DOID:263	let7c
DOID:263	let7d
DOID:263	let7e
DOID:263	let7f
DOID:263	let7g
DOID:263	let7i
DOID:263	mir100
DOID:263	mir101
DOID:263	mir106b
DOID:263	mir10b
DOID:263	mir122
DOID:263	mir124
DOID:263	mir126
DOID:263	mir127
DOID:263	mir129
DOID:263	mir130b
DOID:263	mir134
DOID:263	mir135a
DOID:263	mir141
DOID:263	mir142
DOID:263	mir143
DOID:263	mir144
DOID:263	mir145
DOID:263	mir146a
DOID:263	mir146b
DOID:263	mir150
DOID:263	mir151a
DOID:263	mir155
DOID:263	mir15a
DOID:263	mir16
DOID:263	mir192
DOID:263	mir195
DOID:263	mir196a
DOID:263	mir199a
DOID:263	mir199b
DOID:263	mir19a
DOID:263	mir200a
DOID:263	mir200b
DOID:263	mir200c
DOID:263	mir203
DOID:263	mir204
DOID:263	mir205
DOID:263	mir206
DOID:263	mir21
DOID:263	mir210
DOID:263	mir215
DOID:263	mir218
DOID:263	mir219
DOID:263	mir224
DOID:263	mir23b
DOID:263	mir26a
DOID:263	mir26b
DOID:263	mir27a
DOID:263	mir29c
DOID:263	mir302b
DOID:263	mir302c
DOID:263	mir30c
DOID:263	mir30d
DOID:263	mir320a
DOID:263	mir335
DOID:263	mir339
DOID:263	mir34a
DOID:263	mir34b
DOID:263	mir34c
DOID:263	mir365a
DOID:263	mir365b
DOID:263	mir367
DOID:263	mir378a
DOID:263	mir381
DOID:263	mir429
DOID:263	mir451a
DOID:263	mir452
DOID:263	mir7
DOID:263	mir9
DOID:263	mir92a
DOID:263	mir99b
DOID:263	mir184
DOID:263	mir99a
DOID:263	mir93
DOID:263	mir363
DOID:263	mir514a
DOID:263	mir139
DOID:263	mir454
DOID:263	mir629
DOID:263	mir138
DOID:263	mir320b
DOID:263	mir425
DOID:263	mir708
DOID:263	mir509
DOID:263	mir625
DOID:263	mir655
DOID:263	mir508
DOID:263	mir1233
DOID:263	mir1290
DOID:263	mir571
DOID:263	mir1285
DOID:263	mir760
DOID:263	mir151b
DOID:263	mir378b
DOID:263	mir378c
DOID:263	mir378d
DOID:263	mir378e
DOID:263	mir378f
DOID:263	mir378g
DOID:263	mir378h
DOID:263	mir378i
DOID:263	mir124a
DOID:2789	mir106a
DOID:2789	mir106b
DOID:2789	mir17
DOID:2789	mir18a
DOID:2789	mir18b
DOID:2789	mir20a
DOID:2789	mir20b
DOID:2789	mir21
DOID:2789	mir23b
DOID:2789	mir27b
DOID:2789	mir30b
DOID:2789	mir93
DOID:2871	mir206
DOID:2871	mir21
DOID:2871	mir503
DOID:289	let7a
DOID:289	let7b
DOID:289	let7c
DOID:289	let7d
DOID:289	let7e
DOID:289	let7f
DOID:289	let7g
DOID:289	let7i
DOID:289	mir100
DOID:289	mir10b
DOID:289	mir1
DOID:289	mir125a
DOID:289	mir125b
DOID:289	mir126
DOID:289	mir135a
DOID:289	mir141
DOID:289	mir142
DOID:289	mir143
DOID:289	mir145
DOID:289	mir150
DOID:289	mir17
DOID:289	mir194
DOID:289	mir199a
DOID:289	mir200a
DOID:289	mir200b
DOID:289	mir200c
DOID:289	mir203
DOID:289	mir20a
DOID:289	mir22
DOID:289	mir223
DOID:289	mir23a
DOID:289	mir23b
DOID:289	mir29c
DOID:289	mir34c
DOID:289	mir365a
DOID:289	mir365b
DOID:289	mir375
DOID:289	mir424
DOID:289	mir429
DOID:289	mir520a
DOID:289	mir520b
DOID:289	mir520c
DOID:289	mir520d
DOID:289	mir520e
DOID:289	mir520f
DOID:289	mir520g
DOID:289	mir520h
DOID:289	mir99b
DOID:289	mir99a
DOID:289	mir135b
DOID:289	mir10a
DOID:289	mir196b
DOID:289	mir449b
DOID:289	mir193a
DOID:289	mir574
DOID:289	mir708
DOID:289	mir509
DOID:289	mir485
DOID:289	mir202
DOID:289	mir720
DOID:289	mir504
DOID:289	mir873
DOID:2914	mir101
DOID:2914	mir125b
DOID:2914	mir126
DOID:2914	mir129
DOID:2914	mir141
DOID:2914	mir142
DOID:2914	mir145
DOID:2914	mir146a
DOID:2914	mir146b
DOID:2914	mir150
DOID:2914	mir154
DOID:2914	mir155
DOID:2914	mir16
DOID:2914	mir17
DOID:2914	mir181a
DOID:2914	mir192
DOID:2914	mir196a
DOID:2914	mir19b
DOID:2914	mir200a
DOID:2914	mir200b
DOID:2914	mir200c
DOID:2914	mir205
DOID:2914	mir20a
DOID:2914	mir21
DOID:2914	mir224
DOID:2914	mir29a
DOID:2914	mir29b
DOID:2914	mir30a
DOID:2914	mir320a
DOID:2914	mir429
DOID:2914	mir92a
DOID:2914	mir31
DOID:2914	mir431
DOID:2914	mir376b
DOID:2914	mir503
DOID:2914	mir569
DOID:2914	mir506
DOID:2914	mir3148
DOID:2921	mir146a
DOID:2921	mir148b
DOID:2921	mir155
DOID:2921	mir198
DOID:2921	mir200a
DOID:2921	mir200b
DOID:2921	mir423
DOID:2921	mir429
DOID:2921	mir663a
DOID:2921	mir638
DOID:2921	mir371a
DOID:2921	mir1224
DOID:2921	mir1207
DOID:299	let7a
DOID:299	mir103a
DOID:299	mir106a
DOID:299	mir10b
DOID:299	mir126
DOID:299	mir133a
DOID:299	mir135a
DOID:299	mir143
DOID:299	mir145
DOID:299	mir151a
DOID:299	mir152
DOID:299	mir155
DOID:299	mir16
DOID:299	mir17
DOID:299	mir181b
DOID:299	mir182
DOID:299	mir183
DOID:299	mir191
DOID:299	mir192
DOID:299	mir194
DOID:299	mir195
DOID:299	mir196a
DOID:299	mir200a
DOID:299	mir200b
DOID:299	mir200c
DOID:299	mir203
DOID:299	mir204
DOID:299	mir205
DOID:299	mir20a
DOID:299	mir21
DOID:299	mir210
DOID:299	mir215
DOID:299	mir221
DOID:299	mir223
DOID:299	mir25
DOID:299	mir26b
DOID:299	mir34b
DOID:299	mir429
DOID:299	mir92a
DOID:299	mir95
DOID:299	mir99b
DOID:299	mir31
DOID:299	mir93
DOID:299	mir193b
DOID:299	mir449a
DOID:299	mir449b
DOID:2994	mir302b
DOID:2994	mir372
DOID:2994	mir373
DOID:2998	mir133b
DOID:2998	mir199a
DOID:2998	mir372
DOID:2998	mir373
DOID:2998	mir486
DOID:2998	mir629
DOID:2998	mir371a
DOID:3007	mir21
DOID:303	let7d
DOID:303	mir124
DOID:303	mir181a
DOID:303	mir212
DOID:305	let7a
DOID:305	let7c
DOID:305	let7d
DOID:305	let7i
DOID:305	mir100
DOID:305	mir101
DOID:305	mir103a
DOID:305	mir106a
DOID:305	mir106b
DOID:305	mir10b
DOID:305	mir1
DOID:305	mir124
DOID:305	mir125a
DOID:305	mir125b
DOID:305	mir126
DOID:305	mir129
DOID:305	mir130a
DOID:305	mir133a
DOID:305	mir133b
DOID:305	mir135a
DOID:305	mir140
DOID:305	mir142
DOID:305	mir143
DOID:305	mir145
DOID:305	mir146a
DOID:305	mir146b
DOID:305	mir148a
DOID:305	mir151a
DOID:305	mir152
DOID:305	mir155
DOID:305	mir15a
DOID:305	mir16
DOID:305	mir17
DOID:305	mir181a
DOID:305	mir181b
DOID:305	mir181d
DOID:305	mir182
DOID:305	mir183
DOID:305	mir18a
DOID:305	mir18b
DOID:305	mir191
DOID:305	mir192
DOID:305	mir194
DOID:305	mir195
DOID:305	mir196a
DOID:305	mir197
DOID:305	mir199a
DOID:305	mir19b
DOID:305	mir200a
DOID:305	mir200b
DOID:305	mir200c
DOID:305	mir203
DOID:305	mir204
DOID:305	mir205
DOID:305	mir20a
DOID:305	mir20b
DOID:305	mir21
DOID:305	mir210
DOID:305	mir211
DOID:305	mir214
DOID:305	mir215
DOID:305	mir218
DOID:305	mir221
DOID:305	mir222
DOID:305	mir223
DOID:305	mir23a
DOID:305	mir24
DOID:305	mir25
DOID:305	mir26b
DOID:305	mir27a
DOID:305	mir27b
DOID:305	mir296
DOID:305	mir29b
DOID:305	mir29c
DOID:305	mir302a
DOID:305	mir302b
DOID:305	mir302c
DOID:305	mir30a
DOID:305	mir30d
DOID:305	mir34a
DOID:305	mir34b
DOID:305	mir34c
DOID:305	mir372
DOID:305	mir373
DOID:305	mir375
DOID:305	mir423
DOID:305	mir429
DOID:305	mir497
DOID:305	mir499a
DOID:305	mir9
DOID:305	mir92a
DOID:305	mir95
DOID:305	mir99b
DOID:305	mir31
DOID:305	mir184
DOID:305	mir93
DOID:305	mir96
DOID:305	mir302d
DOID:305	mir193b
DOID:305	mir363
DOID:305	mir10a
DOID:305	mir149
DOID:305	mir449a
DOID:305	mir449b
DOID:305	mir421
DOID:305	mir137
DOID:305	mir185
DOID:305	mir486
DOID:305	mir371a
DOID:305	mir542
DOID:305	mir193a
DOID:305	mir302e
DOID:305	mir302f
DOID:305	mir138
DOID:305	mir661
DOID:305	mir519a
DOID:305	mir489
DOID:305	mir885
DOID:305	mir504
DOID:305	mir1827
DOID:305	mir874
DOID:305	mir499b
DOID:3068	let7a
DOID:3068	let7d
DOID:3068	mir101
DOID:3068	mir106a
DOID:3068	mir10b
DOID:3068	mir124
DOID:3068	mir125b
DOID:3068	mir128
DOID:3068	mir130a
DOID:3068	mir134
DOID:3068	mir142
DOID:3068	mir143
DOID:3068	mir145
DOID:3068	mir146a
DOID:3068	mir146b
DOID:3068	mir148a
DOID:3068	mir151a
DOID:3068	mir155
DOID:3068	mir15a
DOID:3068	mir16
DOID:3068	mir17
DOID:3068	mir181a
DOID:3068	mir181b
DOID:3068	mir181c
DOID:3068	mir181d
DOID:3068	mir183
DOID:3068	mir18a
DOID:3068	mir195
DOID:3068	mir19a
DOID:3068	mir19b
DOID:3068	mir200b
DOID:3068	mir205
DOID:3068	mir206
DOID:3068	mir208a
DOID:3068	mir20a
DOID:3068	mir20b
DOID:3068	mir21
DOID:3068	mir210
DOID:3068	mir218
DOID:3068	mir22
DOID:3068	mir221
DOID:3068	mir222
DOID:3068	mir224
DOID:3068	mir23b
DOID:3068	mir25
DOID:3068	mir26a
DOID:3068	mir27b
DOID:3068	mir29a
DOID:3068	mir29c
DOID:3068	mir302a
DOID:3068	mir302b
DOID:3068	mir302c
DOID:3068	mir30a
DOID:3068	mir30c
DOID:3068	mir32
DOID:3068	mir323a
DOID:3068	mir342
DOID:3068	mir34a
DOID:3068	mir367
DOID:3068	mir381
DOID:3068	mir451a
DOID:3068	mir452
DOID:3068	mir7
DOID:3068	mir9
DOID:3068	mir92a
DOID:3068	mir95
DOID:3068	mir31
DOID:3068	mir184
DOID:3068	mir99a
DOID:3068	mir153
DOID:3068	mir302d
DOID:3068	mir539
DOID:3068	mir10a
DOID:3068	mir149
DOID:3068	mir196b
DOID:3068	mir139
DOID:3068	mir137
DOID:3068	mir455
DOID:3068	mir491
DOID:3068	mir208b
DOID:3068	mir486
DOID:3068	mir376a
DOID:3068	mir328
DOID:3068	mir193a
DOID:3068	mir326
DOID:3068	mir425
DOID:3068	mir708
DOID:3068	mir885
DOID:3068	mir504
DOID:3068	mir873
DOID:3068	mir323b
DOID:3068	mir329
DOID:3068	mir3163
DOID:3068	mir1305
DOID:3068	mir1260a
DOID:3068	mir200
DOID:3069	let7a
DOID:3069	let7d
DOID:3069	mir101
DOID:3069	mir106a
DOID:3069	mir107
DOID:3069	mir10b
DOID:3069	mir124
DOID:3069	mir125b
DOID:3069	mir128
DOID:3069	mir130a
DOID:3069	mir133a
DOID:3069	mir134
DOID:3069	mir142
DOID:3069	mir143
DOID:3069	mir145
DOID:3069	mir146a
DOID:3069	mir146b
DOID:3069	mir148a
DOID:3069	mir150
DOID:3069	mir151a
DOID:3069	mir155
DOID:3069	mir15a
DOID:3069	mir15b
DOID:3069	mir16
DOID:3069	mir17
DOID:3069	mir181a
DOID:3069	mir181b
DOID:3069	mir181c
DOID:3069	mir181d
DOID:3069	mir183
DOID:3069	mir18a
DOID:3069	mir195
DOID:3069	mir197
DOID:3069	mir19a
DOID:3069	mir19b
DOID:3069	mir200b
DOID:3069	mir205
DOID:3069	mir206
DOID:3069	mir208a
DOID:3069	mir20a
DOID:3069	mir20b
DOID:3069	mir21
DOID:3069	mir210
DOID:3069	mir218
DOID:3069	mir22
DOID:3069	mir221
DOID:3069	mir222
DOID:3069	mir224
DOID:3069	mir23a
DOID:3069	mir23b
DOID:3069	mir25
DOID:3069	mir26a
DOID:3069	mir27b
DOID:3069	mir29a
DOID:3069	mir29c
DOID:3069	mir302a
DOID:3069	mir302b
DOID:3069	mir302c
DOID:3069	mir30a
DOID:3069	mir30c
DOID:3069	mir32
DOID:3069	mir323a
DOID:3069	mir335
DOID:3069	mir342
DOID:3069	mir34a
DOID:3069	mir367
DOID:3069	mir381
DOID:3069	mir451a
DOID:3069	mir452
DOID:3069	mir497
DOID:3069	mir7
DOID:3069	mir9
DOID:3069	mir92a
DOID:3069	mir95
DOID:3069	mir31
DOID:3069	mir184
DOID:3069	mir99a
DOID:3069	mir153
DOID:3069	mir302d
DOID:3069	mir539
DOID:3069	mir10a
DOID:3069	mir149
DOID:3069	mir196b
DOID:3069	mir139
DOID:3069	mir137
DOID:3069	mir455
DOID:3069	mir491
DOID:3069	mir208b
DOID:3069	mir486
DOID:3069	mir376a
DOID:3069	mir328
DOID:3069	mir193a
DOID:3069	mir138
DOID:3069	mir326
DOID:3069	mir425
DOID:3069	mir708
DOID:3069	mir885
DOID:3069	mir504
DOID:3069	mir873
DOID:3069	mir323b
DOID:3069	mir329
DOID:3069	mir548b
DOID:3069	mir3163
DOID:3069	mir1305
DOID:3069	mir1260a
DOID:3069	mir200
DOID:3070	let7a
DOID:3070	let7d
DOID:3070	mir101
DOID:3070	mir106a
DOID:3070	mir106b
DOID:3070	mir107
DOID:3070	mir10b
DOID:3070	mir124
DOID:3070	mir125b
DOID:3070	mir128
DOID:3070	mir130a
DOID:3070	mir133a
DOID:3070	mir134
DOID:3070	mir135a
DOID:3070	mir142
DOID:3070	mir143
DOID:3070	mir145
DOID:3070	mir146a
DOID:3070	mir146b
DOID:3070	mir148a
DOID:3070	mir150
DOID:3070	mir151a
DOID:3070	mir152
DOID:3070	mir155
DOID:3070	mir15a
DOID:3070	mir15b
DOID:3070	mir16
DOID:3070	mir17
DOID:3070	mir181a
DOID:3070	mir181b
DOID:3070	mir181c
DOID:3070	mir181d
DOID:3070	mir182
DOID:3070	mir183
DOID:3070	mir18a
DOID:3070	mir18b
DOID:3070	mir195
DOID:3070	mir196a
DOID:3070	mir197
DOID:3070	mir19a
DOID:3070	mir19b
DOID:3070	mir200b
DOID:3070	mir204
DOID:3070	mir205
DOID:3070	mir206
DOID:3070	mir208a
DOID:3070	mir20a
DOID:3070	mir20b
DOID:3070	mir21
DOID:3070	mir210
DOID:3070	mir211
DOID:3070	mir214
DOID:3070	mir215
DOID:3070	mir218
DOID:3070	mir22
DOID:3070	mir221
DOID:3070	mir222
DOID:3070	mir224
DOID:3070	mir23a
DOID:3070	mir23b
DOID:3070	mir24
DOID:3070	mir25
DOID:3070	mir26a
DOID:3070	mir26b
DOID:3070	mir27a
DOID:3070	mir27b
DOID:3070	mir29a
DOID:3070	mir29c
DOID:3070	mir302a
DOID:3070	mir302b
DOID:3070	mir302c
DOID:3070	mir30a
DOID:3070	mir30c
DOID:3070	mir30e
DOID:3070	mir32
DOID:3070	mir323a
DOID:3070	mir335
DOID:3070	mir342
DOID:3070	mir34a
DOID:3070	mir367
DOID:3070	mir373
DOID:3070	mir375
DOID:3070	mir381
DOID:3070	mir451a
DOID:3070	mir452
DOID:3070	mir497
DOID:3070	mir7
DOID:3070	mir9
DOID:3070	mir92a
DOID:3070	mir92b
DOID:3070	mir95
DOID:3070	mir31
DOID:3070	mir184
DOID:3070	mir99a
DOID:3070	mir93
DOID:3070	mir96
DOID:3070	mir153
DOID:3070	mir302d
DOID:3070	mir383
DOID:3070	mir539
DOID:3070	mir10a
DOID:3070	mir149
DOID:3070	mir196b
DOID:3070	mir139
DOID:3070	mir137
DOID:3070	mir455
DOID:3070	mir491
DOID:3070	mir185
DOID:3070	mir208b
DOID:3070	mir486
DOID:3070	mir371a
DOID:3070	mir376a
DOID:3070	mir328
DOID:3070	mir542
DOID:3070	mir193a
DOID:3070	mir138
DOID:3070	mir483
DOID:3070	mir326
DOID:3070	mir425
DOID:3070	mir410
DOID:3070	mir708
DOID:3070	mir885
DOID:3070	mir504
DOID:3070	mir873
DOID:3070	mir323b
DOID:3070	mir329
DOID:3070	mir548b
DOID:3070	mir3163
DOID:3070	mir1305
DOID:3070	mir1260a
DOID:3070	mir544a
DOID:3070	mir544b
DOID:3070	mir200
DOID:3093	let7a
DOID:3093	let7b
DOID:3093	let7c
DOID:3093	let7d
DOID:3093	let7e
DOID:3093	let7f
DOID:3093	let7g
DOID:3093	let7i
DOID:3093	mir106a
DOID:3093	mir106b
DOID:3093	mir10b
DOID:3093	mir124
DOID:3093	mir125a
DOID:3093	mir125b
DOID:3093	mir126
DOID:3093	mir127
DOID:3093	mir128
DOID:3093	mir129
DOID:3093	mir135a
DOID:3093	mir142
DOID:3093	mir143
DOID:3093	mir144
DOID:3093	mir145
DOID:3093	mir146a
DOID:3093	mir146b
DOID:3093	mir148a
DOID:3093	mir152
DOID:3093	mir15a
DOID:3093	mir17
DOID:3093	mir181b
DOID:3093	mir182
DOID:3093	mir183
DOID:3093	mir186
DOID:3093	mir18a
DOID:3093	mir192
DOID:3093	mir199b
DOID:3093	mir19a
DOID:3093	mir19b
DOID:3093	mir200a
DOID:3093	mir203
DOID:3093	mir204
DOID:3093	mir20a
DOID:3093	mir21
DOID:3093	mir210
DOID:3093	mir218
DOID:3093	mir219
DOID:3093	mir222
DOID:3093	mir223
DOID:3093	mir224
DOID:3093	mir24
DOID:3093	mir27b
DOID:3093	mir29a
DOID:3093	mir29b
DOID:3093	mir29c
DOID:3093	mir302b
DOID:3093	mir30a
DOID:3093	mir30c
DOID:3093	mir323a
DOID:3093	mir335
DOID:3093	mir339
DOID:3093	mir33b
DOID:3093	mir340
DOID:3093	mir34a
DOID:3093	mir34c
DOID:3093	mir372
DOID:3093	mir373
DOID:3093	mir376c
DOID:3093	mir379
DOID:3093	mir452
DOID:3093	mir487b
DOID:3093	mir494
DOID:3093	mir495
DOID:3093	mir497
DOID:3093	mir512
DOID:3093	mir7
DOID:3093	mir9
DOID:3093	mir92a
DOID:3093	mir92b
DOID:3093	mir31
DOID:3093	mir370
DOID:3093	mir99a
DOID:3093	mir93
DOID:3093	mir96
DOID:3093	mir153
DOID:3093	mir135b
DOID:3093	mir338
DOID:3093	mir302d
DOID:3093	mir383
DOID:3093	mir193b
DOID:3093	mir539
DOID:3093	mir10a
DOID:3093	mir137
DOID:3093	mir491
DOID:3093	mir190a
DOID:3093	mir376a
DOID:3093	mir409
DOID:3093	mir542
DOID:3093	mir193a
DOID:3093	mir138
DOID:3093	mir483
DOID:3093	mir326
DOID:3093	mir410
DOID:3093	mir628
DOID:3093	mir361
DOID:3093	mir885
DOID:3093	mir504
DOID:3093	mir548d
DOID:3093	mir513a
DOID:3093	mir513b
DOID:3093	mir513c
DOID:3093	mir935
DOID:3093	mir190b
DOID:3095	mir372
DOID:3095	mir373
DOID:3118	mir122
DOID:3118	mir126
DOID:3118	mir133a
DOID:3118	mir143
DOID:3118	mir145
DOID:3118	mir15a
DOID:3118	mir15b
DOID:3118	mir181b
DOID:3118	mir182
DOID:3118	mir199a
DOID:3118	mir199b
DOID:3118	mir200a
DOID:3118	mir200b
DOID:3118	mir21
DOID:3118	mir212
DOID:3118	mir214
DOID:3118	mir221
DOID:3118	mir222
DOID:3118	mir224
DOID:3118	mir28
DOID:3118	mir29a
DOID:3118	mir29b
DOID:3118	mir29c
DOID:3118	mir342
DOID:3118	mir372
DOID:3118	mir376c
DOID:3118	mir652
DOID:3118	mir506
DOID:3118	mir513a
DOID:3118	mir513b
DOID:3118	mir513c
DOID:3118	mir571
DOID:3119	let7a
DOID:3119	let7b
DOID:3119	let7c
DOID:3119	let7d
DOID:3119	let7e
DOID:3119	let7f
DOID:3119	let7g
DOID:3119	let7i
DOID:3119	mir100
DOID:3119	mir101
DOID:3119	mir103a
DOID:3119	mir106a
DOID:3119	mir106b
DOID:3119	mir107
DOID:3119	mir10b
DOID:3119	mir1
DOID:3119	mir122
DOID:3119	mir124
DOID:3119	mir125a
DOID:3119	mir125b
DOID:3119	mir126
DOID:3119	mir127
DOID:3119	mir128
DOID:3119	mir129
DOID:3119	mir130a
DOID:3119	mir130b
DOID:3119	mir132
DOID:3119	mir133a
DOID:3119	mir133b
DOID:3119	mir134
DOID:3119	mir135a
DOID:3119	mir140
DOID:3119	mir141
DOID:3119	mir142
DOID:3119	mir143
DOID:3119	mir144
DOID:3119	mir145
DOID:3119	mir146a
DOID:3119	mir146b
DOID:3119	mir148a
DOID:3119	mir148b
DOID:3119	mir150
DOID:3119	mir151a
DOID:3119	mir152
DOID:3119	mir154
DOID:3119	mir155
DOID:3119	mir15a
DOID:3119	mir15b
DOID:3119	mir16
DOID:3119	mir17
DOID:3119	mir181a
DOID:3119	mir181b
DOID:3119	mir181c
DOID:3119	mir181d
DOID:3119	mir182
DOID:3119	mir183
DOID:3119	mir186
DOID:3119	mir187
DOID:3119	mir18a
DOID:3119	mir18b
DOID:3119	mir191
DOID:3119	mir192
DOID:3119	mir194
DOID:3119	mir195
DOID:3119	mir196a
DOID:3119	mir197
DOID:3119	mir198
DOID:3119	mir199a
DOID:3119	mir199b
DOID:3119	mir19a
DOID:3119	mir19b
DOID:3119	mir200a
DOID:3119	mir200b
DOID:3119	mir200c
DOID:3119	mir203
DOID:3119	mir204
DOID:3119	mir205
DOID:3119	mir206
DOID:3119	mir208a
DOID:3119	mir20a
DOID:3119	mir20b
DOID:3119	mir21
DOID:3119	mir210
DOID:3119	mir212
DOID:3119	mir214
DOID:3119	mir216a
DOID:3119	mir216b
DOID:3119	mir218
DOID:3119	mir219
DOID:3119	mir22
DOID:3119	mir221
DOID:3119	mir222
DOID:3119	mir223
DOID:3119	mir224
DOID:3119	mir23a
DOID:3119	mir23b
DOID:3119	mir24
DOID:3119	mir25
DOID:3119	mir26a
DOID:3119	mir26b
DOID:3119	mir27a
DOID:3119	mir27b
DOID:3119	mir28
DOID:3119	mir296
DOID:3119	mir299
DOID:3119	mir29a
DOID:3119	mir29b
DOID:3119	mir29c
DOID:3119	mir302a
DOID:3119	mir302b
DOID:3119	mir302c
DOID:3119	mir30a
DOID:3119	mir30b
DOID:3119	mir30c
DOID:3119	mir30d
DOID:3119	mir32
DOID:3119	mir320a
DOID:3119	mir330
DOID:3119	mir331
DOID:3119	mir335
